Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
2022-05-29 14:07:34.288,9308,149,4,73,True,1,car,0 days 00:00:00.240000,0 days 02:06:34.267000
2022-05-29 14:07:34.448,9469,153,4,68,True,1,car,0 days 00:00:00.400000,0 days 02:06:34.427000
2022-05-29 14:07:34.688,9354,152,4,68,True,1,car,0 days 00:00:00.640000,0 days 02:06:34.667000
2022-05-29 14:07:34.928,9380,149,4,62,True,1,car,0 days 00:00:00.880000,0 days 02:06:34.907000
2022-05-29 14:07:35.088,9241,150,4,60,True,1,car,0 days 00:00:01.040000,0 days 02:06:35.067000
2022-05-29 14:07:35.288,8958,146,4,60,True,1,car,0 days 00:00:01.240000,0 days 02:06:35.267000
2022-05-29 14:07:35.609,8814,143,4,58,True,1,car,0 days 00:00:01.561000,0 days 02:06:35.588000
2022-05-29 14:07:35.808,8436,137,4,43,True,1,car,0 days 00:00:01.760000,0 days 02:06:35.787000
2022-05-29 14:07:36.048,7976,133,4,32,True,1,car,0 days 00:00:02,0 days 02:06:36.027000
2022-05-29 14:07:36.208,8188,131,4,34,True,1,car,0 days 00:00:02.160000,0 days 02:06:36.187000
2022-05-29 14:07:36.567,7518,127,4,8,True,1,car,0 days 00:00:02.519000,0 days 02:06:36.546000
2022-05-29 14:07:36.807,7495,120,4,0,True,1,car,0 days 00:00:02.759000,0 days 02:06:36.786000
2022-05-29 14:07:37.167,7788,117,4,3,True,1,car,0 days 00:00:03.119000,0 days 02:06:37.146000
2022-05-29 14:07:37.368,7975,112,3,0,True,1,car,0 days 00:00:03.320000,0 days 02:06:37.347000
2022-05-29 14:07:37.808,7132,99,3,0,True,1,car,0 days 00:00:03.760000,0 days 02:06:37.787000
2022-05-29 14:07:38.008,6777,95,3,0,True,1,car,0 days 00:00:03.960000,0 days 02:06:37.987000
2022-05-29 14:07:38.408,7128,87,3,0,True,1,car,0 days 00:00:04.360000,0 days 02:06:38.387000
2022-05-29 14:07:38.648,7185,83,2,0,True,1,car,0 days 00:00:04.600000,0 days 02:06:38.627000
2022-05-29 14:07:38.928,6509,79,2,3,True,1,car,0 days 00:00:04.880000,0 days 02:06:38.907000
2022-05-29 14:07:39.248,6441,76,2,8,True,1,car,0 days 00:00:05.200000,0 days 02:06:39.227000
2022-05-29 14:07:39.448,6365,73,2,8,False,1,car,0 days 00:00:05.400000,0 days 02:06:39.427000
2022-05-29 14:07:39.648,6038,72,2,11,False,1,car,0 days 00:00:05.600000,0 days 02:06:39.627000
2022-05-29 14:07:39.808,5984,71,2,8,True,1,car,0 days 00:00:05.760000,0 days 02:06:39.787000
2022-05-29 14:07:40.008,5745,68,2,3,True,1,car,0 days 00:00:05.960000,0 days 02:06:39.987000
2022-05-29 14:07:40.168,5560,66,2,6,False,1,car,0 days 00:00:06.120000,0 days 02:06:40.147000
2022-05-29 14:07:40.528,5515,64,2,9,False,1,car,0 days 00:00:06.480000,0 days 02:06:40.507000
2022-05-29 14:07:40.808,5300,64,2,7,False,1,car,0 days 00:00:06.760000,0 days 02:06:40.787000
2022-05-29 14:07:41.048,5222,62,2,8,False,1,car,0 days 00:00:07,0 days 02:06:41.027000
2022-05-29 14:07:41.248,5215,60,2,9,False,1,car,0 days 00:00:07.200000,0 days 02:06:41.227000
2022-05-29 14:07:41.608,5352,61,2,21,False,1,car,0 days 00:00:07.560000,0 days 02:06:41.587000
2022-05-29 14:07:41.809,5638,64,2,26,False,1,car,0 days 00:00:07.761000,0 days 02:06:41.788000
2022-05-29 14:07:42.008,5876,66,2,30,False,1,car,0 days 00:00:07.960000,0 days 02:06:41.987000
2022-05-29 14:07:42.208,6067,69,2,34,False,1,car,0 days 00:00:08.160000,0 days 02:06:42.187000
2022-05-29 14:07:42.448,6220,71,2,16,True,1,car,0 days 00:00:08.400000,0 days 02:06:42.427000
2022-05-29 14:07:42.808,5800,66,2,13,True,1,car,0 days 00:00:08.760000,0 days 02:06:42.787000
2022-05-29 14:07:43.129,5842,65,2,41,True,1,car,0 days 00:00:09.081000,0 days 02:06:43.108000
2022-05-29 14:07:43.367,6247,69,2,50,False,1,car,0 days 00:00:09.319000,0 days 02:06:43.346000
2022-05-29 14:07:43.607,7146,74,2,50,False,1,car,0 days 00:00:09.559000,0 days 02:06:43.586000
2022-05-29 14:07:43.848,8780,79,2,61,False,1,car,0 days 00:00:09.800000,0 days 02:06:43.827000
2022-05-29 14:07:44.048,10180,82,2,50,False,1,car,0 days 00:00:10,0 days 02:06:44.027000
2022-05-29 14:07:44.368,9305,86,2,51,False,1,car,0 days 00:00:10.320000,0 days 02:06:44.347000
2022-05-29 14:07:44.608,8745,89,2,50,False,1,car,0 days 00:00:10.560000,0 days 02:06:44.587000
2022-05-29 14:07:44.888,8975,99,2,63,False,1,car,0 days 00:00:10.840000,0 days 02:06:44.867000
2022-05-29 14:07:45.048,9427,105,2,64,False,1,car,0 days 00:00:11,0 days 02:06:45.027000
2022-05-29 14:07:45.448,10306,117,2,68,False,1,car,0 days 00:00:11.400000,0 days 02:06:45.427000
2022-05-29 14:07:45.648,10973,122,2,69,False,1,car,0 days 00:00:11.600000,0 days 02:06:45.627000
2022-05-29 14:07:46.128,10119,135,3,72,False,1,car,0 days 00:00:12.080000,0 days 02:06:46.107000
2022-05-29 14:07:46.288,10575,138,3,73,False,1,car,0 days 00:00:12.240000,0 days 02:06:46.267000
2022-05-29 14:07:46.688,11390,151,3,83,False,1,car,0 days 00:00:12.640000,0 days 02:06:46.667000
2022-05-29 14:07:47.128,10572,163,4,95,False,1,car,0 days 00:00:13.080000,0 days 02:06:47.107000
2022-05-29 14:07:47.368,11447,169,4,97,False,1,car,0 days 00:00:13.320000,0 days 02:06:47.347000
2022-05-29 14:07:47.768,11288,181,4,80,False,1,car,0 days 00:00:13.720000,0 days 02:06:47.747000
2022-05-29 14:07:47.928,10308,185,4,100,False,1,car,0 days 00:00:13.880000,0 days 02:06:47.907000
2022-05-29 14:07:48.088,9950,188,5,100,False,1,car,0 days 00:00:14.040000,0 days 02:06:48.067000
2022-05-29 14:07:48.248,10241,190,5,98,True,1,car,0 days 00:00:14.200000,0 days 02:06:48.227000
2022-05-29 14:07:48.488,10358,197,5,75,True,1,car,0 days 00:00:14.440000,0 days 02:06:48.467000
2022-05-29 14:07:48.688,9643,196,5,14,True,1,car,0 days 00:00:14.640000,0 days 02:06:48.667000
2022-05-29 14:07:49.048,9317,170,5,5,True,1,car,0 days 00:00:15,0 days 02:06:49.027000
2022-05-29 14:07:49.209,9824,166,5,6,True,1,car,0 days 00:00:15.161000,0 days 02:06:49.188000
2022-05-29 14:07:49.688,10002,158,4,63,False,1,car,0 days 00:00:15.640000,0 days 02:06:49.667000
2022-05-29 14:07:49.848,10198,159,4,69,False,1,car,0 days 00:00:15.800000,0 days 02:06:49.827000
2022-05-29 14:07:50.087,10285,164,4,73,False,1,car,0 days 00:00:16.039000,0 days 02:06:50.066000
2022-05-29 14:07:50.328,10635,172,4,79,False,1,car,0 days 00:00:16.280000,0 days 02:06:50.307000
2022-05-29 14:07:50.728,10070,162,4,7,True,1,car,0 days 00:00:16.680000,0 days 02:06:50.707000
2022-05-29 14:07:51.128,9052,141,4,6,True,1,car,0 days 00:00:17.080000,0 days 02:06:51.107000
2022-05-29 14:07:51.528,9649,129,3,49,False,1,car,0 days 00:00:17.480000,0 days 02:06:51.507000
2022-05-29 14:07:51.928,10079,136,3,65,False,1,car,0 days 00:00:17.880000,0 days 02:06:51.907000
2022-05-29 14:07:52.168,10409,139,3,65,False,1,car,0 days 00:00:18.120000,0 days 02:06:52.147000
2022-05-29 14:07:52.568,10774,145,3,17,True,1,car,0 days 00:00:18.520000,0 days 02:06:52.547000
2022-05-29 14:07:52.728,10494,138,3,3,True,1,car,0 days 00:00:18.680000,0 days 02:06:52.707000
2022-05-29 14:07:53.008,9346,125,3,1,True,1,car,0 days 00:00:18.960000,0 days 02:06:52.987000
2022-05-29 14:07:53.328,8347,110,3,1,True,1,car,0 days 00:00:19.280000,0 days 02:06:53.307000
2022-05-29 14:07:53.688,9392,107,2,26,False,1,car,0 days 00:00:19.640000,0 days 02:06:53.667000
2022-05-29 14:07:53.968,9633,108,2,49,False,1,car,0 days 00:00:19.920000,0 days 02:06:53.947000
2022-05-29 14:07:54.248,9715,112,2,46,False,1,car,0 days 00:00:20.200000,0 days 02:06:54.227000
2022-05-29 14:07:54.488,9685,113,2,30,True,1,car,0 days 00:00:20.440000,0 days 02:06:54.467000
2022-05-29 14:07:54.728,9426,111,2,27,True,1,car,0 days 00:00:20.680000,0 days 02:06:54.707000
2022-05-29 14:07:54.888,9378,110,2,18,True,1,car,0 days 00:00:20.840000,0 days 02:06:54.867000
2022-05-29 14:07:55.128,8947,104,2,0,True,1,car,0 days 00:00:21.080000,0 days 02:06:55.107000
2022-05-29 14:07:55.328,8608,101,2,16,True,1,car,0 days 00:00:21.280000,0 days 02:06:55.307000
2022-05-29 14:07:55.528,8682,99,2,29,False,1,car,0 days 00:00:21.480000,0 days 02:06:55.507000
2022-05-29 14:07:55.968,8637,99,2,42,False,1,car,0 days 00:00:21.920000,0 days 02:06:55.947000
2022-05-29 14:07:56.168,8630,101,2,30,False,1,car,0 days 00:00:22.120000,0 days 02:06:56.147000
2022-05-29 14:07:56.368,8332,99,2,1,True,1,car,0 days 00:00:22.320000,0 days 02:06:56.347000
2022-05-29 14:07:56.647,8011,95,2,15,True,1,car,0 days 00:00:22.599000,0 days 02:06:56.626000
2022-05-29 14:07:56.967,7900,91,2,23,False,1,car,0 days 00:00:22.919000,0 days 02:06:56.946000
2022-05-29 14:07:57.208,7853,91,2,25,False,1,car,0 days 00:00:23.160000,0 days 02:06:57.187000
2022-05-29 14:07:57.488,7614,91,2,8,True,1,car,0 days 00:00:23.440000,0 days 02:06:57.467000
2022-05-29 14:07:57.728,7331,85,2,1,True,1,car,0 days 00:00:23.680000,0 days 02:06:57.707000
2022-05-29 14:07:57.888,7317,83,2,0,True,1,car,0 days 00:00:23.840000,0 days 02:06:57.867000
2022-05-29 14:07:58.168,8577,77,1,13,True,1,car,0 days 00:00:24.120000,0 days 02:06:58.147000
2022-05-29 14:07:58.448,8707,76,1,35,False,1,car,0 days 00:00:24.400000,0 days 02:06:58.427000
2022-05-29 14:07:58.728,8958,78,1,39,False,1,car,0 days 00:00:24.680000,0 days 02:06:58.707000
2022-05-29 14:07:59.008,9297,80,1,42,False,1,car,0 days 00:00:24.960000,0 days 02:06:58.987000
2022-05-29 14:07:59.288,9295,83,1,39,False,1,car,0 days 00:00:25.240000,0 days 02:06:59.267000
2022-05-29 14:07:59.448,9457,83,1,35,False,1,car,0 days 00:00:25.400000,0 days 02:06:59.427000
2022-05-29 14:07:59.608,9422,83,1,34,False,1,car,0 days 00:00:25.560000,0 days 02:06:59.587000
2022-05-29 14:07:59.808,9371,82,1,34,False,1,car,0 days 00:00:25.760000,0 days 02:06:59.787000
2022-05-29 14:08:00.128,9217,81,1,0,True,1,car,0 days 00:00:26.080000,0 days 02:07:00.107000
2022-05-29 14:08:00.568,8865,78,1,32,False,1,car,0 days 00:00:26.520000,0 days 02:07:00.547000
2022-05-29 14:08:00.768,9244,79,1,45,False,1,car,0 days 00:00:26.720000,0 days 02:07:00.747000
2022-05-29 14:08:00.968,9654,83,1,50,False,1,car,0 days 00:00:26.920000,0 days 02:07:00.947000
2022-05-29 14:08:01.328,8955,81,1,1,True,1,car,0 days 00:00:27.280000,0 days 02:07:01.307000
2022-05-29 14:08:01.608,8293,73,1,7,True,1,car,0 days 00:00:27.560000,0 days 02:07:01.587000
2022-05-29 14:08:01.808,8333,73,1,21,False,1,car,0 days 00:00:27.760000,0 days 02:07:01.787000
2022-05-29 14:08:02.009,8374,73,1,28,False,1,car,0 days 00:00:27.961000,0 days 02:07:01.988000
2022-05-29 14:08:02.328,8470,73,1,27,False,1,car,0 days 00:00:28.280000,0 days 02:07:02.307000
2022-05-29 14:08:02.569,8472,74,1,25,False,1,car,0 days 00:00:28.521000,0 days 02:07:02.548000
2022-05-29 14:08:02.809,8330,74,1,17,False,1,car,0 days 00:00:28.761000,0 days 02:07:02.788000
2022-05-29 14:08:03.009,7847,72,1,5,True,1,car,0 days 00:00:28.961000,0 days 02:07:02.988000
2022-05-29 14:08:03.288,7561,70,1,5,True,1,car,0 days 00:00:29.240000,0 days 02:07:03.267000
2022-05-29 14:08:03.568,7113,66,1,3,False,1,car,0 days 00:00:29.520000,0 days 02:07:03.547000
2022-05-29 14:08:03.928,7346,61,1,27,False,1,car,0 days 00:00:29.880000,0 days 02:07:03.907000
2022-05-29 14:08:04.128,7270,63,1,35,False,1,car,0 days 00:00:30.080000,0 days 02:07:04.107000
2022-05-29 14:08:04.328,7771,66,1,40,False,1,car,0 days 00:00:30.280000,0 days 02:07:04.307000
2022-05-29 14:08:04.648,8286,72,1,44,False,1,car,0 days 00:00:30.600000,0 days 02:07:04.627000
2022-05-29 14:08:04.848,8341,76,1,44,False,1,car,0 days 00:00:30.800000,0 days 02:07:04.827000
2022-05-29 14:08:05.048,9461,80,1,51,False,1,car,0 days 00:00:31,0 days 02:07:05.027000
2022-05-29 14:08:05.288,10302,85,1,55,False,1,car,0 days 00:00:31.240000,0 days 02:07:05.267000
2022-05-29 14:08:05.488,10562,91,1,56,False,1,car,0 days 00:00:31.440000,0 days 02:07:05.467000
2022-05-29 14:08:05.728,9477,99,2,57,False,1,car,0 days 00:00:31.680000,0 days 02:07:05.707000
2022-05-29 14:08:06.088,9511,104,2,64,False,1,car,0 days 00:00:32.040000,0 days 02:07:06.067000
2022-05-29 14:08:06.288,10106,114,2,62,False,1,car,0 days 00:00:32.240000,0 days 02:07:06.267000
2022-05-29 14:08:06.568,10817,120,2,57,False,1,car,0 days 00:00:32.520000,0 days 02:07:06.547000
2022-05-29 14:08:06.808,10131,120,2,11,True,1,car,0 days 00:00:32.760000,0 days 02:07:06.787000
2022-05-29 14:08:07.248,8808,105,2,3,True,1,car,0 days 00:00:33.200000,0 days 02:07:07.227000
2022-05-29 14:08:07.609,7854,92,2,3,True,1,car,0 days 00:00:33.561000,0 days 02:07:07.588000
2022-05-29 14:08:07.888,9213,87,2,4,True,1,car,0 days 00:00:33.840000,0 days 02:07:07.867000
2022-05-29 14:08:08.128,8550,77,1,5,True,1,car,0 days 00:00:34.080000,0 days 02:07:08.107000
2022-05-29 14:08:08.368,8102,72,1,19,True,1,car,0 days 00:00:34.320000,0 days 02:07:08.347000
2022-05-29 14:08:08.728,8717,73,1,46,False,1,car,0 days 00:00:34.680000,0 days 02:07:08.707000
2022-05-29 14:08:09.009,9680,82,1,57,False,1,car,0 days 00:00:34.961000,0 days 02:07:08.988000
2022-05-29 14:08:09.288,11498,85,1,61,False,1,car,0 days 00:00:35.240000,0 days 02:07:09.267000
2022-05-29 14:08:09.488,12662,90,1,61,False,1,car,0 days 00:00:35.440000,0 days 02:07:09.467000
2022-05-29 14:08:09.809,11785,97,1,24,True,1,car,0 days 00:00:35.761000,0 days 02:07:09.788000
2022-05-29 14:08:10.008,10115,88,1,4,True,1,car,0 days 00:00:35.960000,0 days 02:07:09.987000
2022-05-29 14:08:10.248,9049,82,1,0,True,1,car,0 days 00:00:36.200000,0 days 02:07:10.227000
2022-05-29 14:08:10.448,8677,75,1,0,True,1,car,0 days 00:00:36.400000,0 days 02:07:10.427000
2022-05-29 14:08:10.728,7271,64,1,9,True,1,car,0 days 00:00:36.680000,0 days 02:07:10.707000
2022-05-29 14:08:11.008,6956,61,1,9,True,1,car,0 days 00:00:36.960000,0 days 02:07:10.987000
2022-05-29 14:08:11.288,7109,62,1,10,True,1,car,0 days 00:00:37.240000,0 days 02:07:11.267000
2022-05-29 14:08:11.528,6492,60,1,0,True,1,car,0 days 00:00:37.480000,0 days 02:07:11.507000
2022-05-29 14:08:11.808,5976,53,1,5,True,1,car,0 days 00:00:37.760000,0 days 02:07:11.787000
2022-05-29 14:08:12.008,5782,51,1,5,True,1,car,0 days 00:00:37.960000,0 days 02:07:11.987000
2022-05-29 14:08:12.208,5709,50,1,2,False,1,car,0 days 00:00:38.160000,0 days 02:07:12.187000
2022-05-29 14:08:12.688,5727,50,1,16,False,1,car,0 days 00:00:38.640000,0 days 02:07:12.667000
2022-05-29 14:08:12.848,5692,51,1,18,False,1,car,0 days 00:00:38.800000,0 days 02:07:12.827000
2022-05-29 14:08:13.048,5895,52,1,14,False,1,car,0 days 00:00:39,0 days 02:07:13.027000
2022-05-29 14:08:13.248,6026,53,1,14,False,1,car,0 days 00:00:39.200000,0 days 02:07:13.227000
2022-05-29 14:08:13.408,5935,53,1,12,False,1,car,0 days 00:00:39.360000,0 days 02:07:13.387000
2022-05-29 14:08:13.568,5887,53,1,9,False,1,car,0 days 00:00:39.520000,0 days 02:07:13.547000
2022-05-29 14:08:13.928,5931,51,1,12,False,1,car,0 days 00:00:39.880000,0 days 02:07:13.907000
2022-05-29 14:08:14.328,5845,52,1,12,False,1,car,0 days 00:00:40.280000,0 days 02:07:14.307000
2022-05-29 14:08:14.728,6006,53,1,18,False,1,car,0 days 00:00:40.680000,0 days 02:07:14.707000
2022-05-29 14:08:14.968,6400,55,1,21,False,1,car,0 days 00:00:40.920000,0 days 02:07:14.947000
2022-05-29 14:08:15.208,6937,56,1,30,False,1,car,0 days 00:00:41.160000,0 days 02:07:15.187000
2022-05-29 14:08:15.529,7562,64,1,39,False,1,car,0 days 00:00:41.481000,0 days 02:07:15.508000
2022-05-29 14:08:15.688,7562,64,1,39,False,1,car,0 days 00:00:41.640000,0 days 02:07:15.667000
2022-05-29 14:08:15.888,8364,72,1,44,False,1,car,0 days 00:00:41.840000,0 days 02:07:15.867000
2022-05-29 14:08:16.088,8896,76,1,49,False,1,car,0 days 00:00:42.040000,0 days 02:07:16.067000
2022-05-29 14:08:16.409,9950,86,1,55,False,1,car,0 days 00:00:42.361000,0 days 02:07:16.388000
2022-05-29 14:08:16.609,9794,92,1,53,False,1,car,0 days 00:00:42.561000,0 days 02:07:16.588000
2022-05-29 14:08:17.008,8179,92,2,51,True,1,car,0 days 00:00:42.960000,0 days 02:07:16.987000
2022-05-29 14:08:17.248,7392,87,2,0,True,1,car,0 days 00:00:43.200000,0 days 02:07:17.227000
2022-05-29 14:08:17.488,6734,81,2,0,True,1,car,0 days 00:00:43.440000,0 days 02:07:17.467000
2022-05-29 14:08:17.728,6443,71,2,0,True,1,car,0 days 00:00:43.680000,0 days 02:07:17.707000
2022-05-29 14:08:17.968,5603,66,1,0,True,1,car,0 days 00:00:43.920000,0 days 02:07:17.947000
2022-05-29 14:08:18.248,6884,60,1,0,True,1,car,0 days 00:00:44.200000,0 days 02:07:18.227000
2022-05-29 14:08:18.448,6425,58,1,0,True,1,car,0 days 00:00:44.400000,0 days 02:07:18.427000
2022-05-29 14:08:18.728,6187,56,1,0,True,1,car,0 days 00:00:44.680000,0 days 02:07:18.707000
2022-05-29 14:08:19.128,5683,51,1,0,True,1,car,0 days 00:00:45.080000,0 days 02:07:19.107000
2022-05-29 14:08:19.368,5360,49,1,0,True,1,car,0 days 00:00:45.320000,0 days 02:07:19.347000
2022-05-29 14:08:19.609,5071,46,1,2,True,1,car,0 days 00:00:45.561000,0 days 02:07:19.588000
2022-05-29 14:08:19.768,4999,46,1,4,True,1,car,0 days 00:00:45.720000,0 days 02:07:19.747000
2022-05-29 14:08:20.008,4811,44,1,2,True,1,car,0 days 00:00:45.960000,0 days 02:07:19.987000
2022-05-29 14:08:20.248,4574,42,1,4,False,1,car,0 days 00:00:46.200000,0 days 02:07:20.227000
2022-05-29 14:08:20.448,4331,41,1,8,False,1,car,0 days 00:00:46.400000,0 days 02:07:20.427000
2022-05-29 14:08:20.728,4371,39,1,8,False,1,car,0 days 00:00:46.680000,0 days 02:07:20.707000
2022-05-29 14:08:20.968,4157,39,1,6,False,1,car,0 days 00:00:46.920000,0 days 02:07:20.947000
2022-05-29 14:08:21.288,3965,37,1,5,False,1,car,0 days 00:00:47.240000,0 days 02:07:21.267000
2022-05-29 14:08:21.528,3901,36,1,10,False,1,car,0 days 00:00:47.480000,0 days 02:07:21.507000
2022-05-29 14:08:21.688,3909,35,1,11,False,1,car,0 days 00:00:47.640000,0 days 02:07:21.667000
2022-05-29 14:08:21.888,3883,35,1,7,False,1,car,0 days 00:00:47.840000,0 days 02:07:21.867000
